entity_id, _timestamp, trip_id, start_time, start_date, trip_schedule_relationship,             arrival_delay,arrival_time,departure_delay,route_id, vehicle_id, departure_time, stop_id,              schedule_relationship
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517180,0,2433_786,8896_115630330082_2433_786,1535517180,274920,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517300,0,2433_786,8896_115630330082_2433_786,1535517300,274926,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517300,0,2433_786,8896_115630330082_2433_786,1535517300,274936,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517300,0,2433_786,8896_115630330082_2433_786,1535517300,274937,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517360,0,2433_786,8896_115630330082_2433_786,1535517360,274938,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517360,0,2433_786,8896_115630330082_2433_786,1535517360,274939,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517420,0,2433_786,8896_115630330082_2433_786,1535517420,274940,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517480,0,2433_786,8896_115630330082_2433_786,1535517480,274941,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517480,0,2433_786,8896_115630330082_2433_786,1535517480,274942,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517540,0,2433_786,8896_115630330082_2433_786,1535517540,274943,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517600,0,2433_786,8896_115630330082_2433_786,1535517600,274944,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517600,0,2433_786,8896_115630330082_2433_786,1535517600,274945,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517600,0,2433_786,8896_115630330082_2433_786,1535517600,274946,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517660,0,2433_786,8896_115630330082_2433_786,1535517660,274947,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517720,0,2433_786,8896_115630330082_2433_786,1535517720,274948,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517720,0,2433_786,8896_115630330082_2433_786,1535517720,274949,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517780,0,2433_786,8896_115630330082_2433_786,1535517780,274950,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535517780,0,2433_786,8896_115630330082_2433_786,1535517780,2749284,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518260,0,2433_786,8896_115630330082_2433_786,1535518260,2749285,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518260,0,2433_786,8896_115630330082_2433_786,1535518260,2749286,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518320,0,2433_786,8896_115630330082_2433_786,1535518320,2749287,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518380,0,2433_786,8896_115630330082_2433_786,1535518380,2749288,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518440,0,2433_786,8896_115630330082_2433_786,1535518440,274923,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518440,0,2433_786,8896_115630330082_2433_786,1535518440,274924,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518500,0,2433_786,8896_115630330082_2433_786,1535518500,274925,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518620,0,2433_786,8896_115630330082_2433_786,1535518620,274926,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518620,0,2433_786,8896_115630330082_2433_786,1535518620,274999,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518680,0,2433_786,8896_115630330082_2433_786,1535518680,274966,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518860,0,2433_786,8896_115630330082_2433_786,1535518860,2749278,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518860,0,2433_786,8896_115630330082_2433_786,1535518860,2749327,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518860,0,2433_786,8896_115630330082_2433_786,1535518860,2749321,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518920,0,2433_786,8896_115630330082_2433_786,1535518920,2749322,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518920,0,2433_786,8896_115630330082_2433_786,1535518920,274956,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518980,0,2433_786,8896_115630330082_2433_786,1535518980,274957,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535518980,0,2433_786,8896_115630330082_2433_786,1535518980,274958,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519040,0,2433_786,8896_115630330082_2433_786,1535519040,274959,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519100,0,2433_786,8896_115630330082_2433_786,1535519100,274960,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519160,0,2433_786,8896_115630330082_2433_786,1535519160,2750251,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519220,0,2433_786,8896_115630330082_2433_786,1535519220,2750171,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519220,0,2433_786,8896_115630330082_2433_786,1535519220,2750140,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519280,0,2433_786,8896_115630330082_2433_786,1535519280,2750141,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519280,0,2433_786,8896_115630330082_2433_786,1535519280,2750142,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519340,0,2433_786,8896_115630330082_2433_786,1535519340,2750143,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519340,0,2433_786,8896_115630330082_2433_786,1535519340,2750144,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519400,0,2433_786,8896_115630330082_2433_786,1535519400,2750145,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519400,0,2433_786,8896_115630330082_2433_786,1535519400,2750147,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519460,0,2433_786,8896_115630330082_2433_786,1535519460,2750146,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519460,0,2433_786,8896_115630330082_2433_786,1535519460,2750148,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519460,0,2433_786,8896_115630330082_2433_786,1535519460,2750149,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519520,0,2433_786,8896_115630330082_2433_786,1535519520,2750150,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519580,0,2433_786,8896_115630330082_2433_786,1535519580,2750169,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519640,0,2433_786,8896_115630330082_2433_786,1535519640,2750170,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519640,0,2433_786,8896_115630330082_2433_786,1535519640,275055,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519820,0,2433_786,8896_115630330082_2433_786,1535519820,275093,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535519940,0,2433_786,8896_115630330082_2433_786,1535519940,275014,0
8896_115630330082_2433_786,1535514797,577051,14:18:00,20180829,0,0,1535520180,0,2433_786,8896_115630330082_2433_786,1535520180,275076,0
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535515200,0,2436_T66,,1535515200,2150109,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535515320,0,2436_T66,,1535515320,2150300,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535515440,0,2436_T66,,1535515440,214511,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535515620,0,2436_T66,,1535515620,2145560,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535515680,0,2436_T66,,1535515680,2145562,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535515800,0,2436_T66,,1535515800,215245,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535515920,0,2436_T66,,1535515920,214696,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535515980,0,2436_T66,,1535515980,214697,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535516100,0,2436_T66,,1535516100,214699,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535516220,0,2436_T66,,1535516220,2147366,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535516340,0,2436_T66,,1535516340,2147368,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535516400,0,2436_T66,,1535516400,2147370,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535516400,0,2436_T66,,1535516400,2768144,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535516460,0,2436_T66,,1535516460,2768145,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535516520,0,2436_T66,,1535516520,2768147,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535516580,0,2436_T66,,1535516580,2768148,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535516700,0,2436_T66,,1535516700,2155219,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535516760,0,2436_T66,,1535516760,2155221,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535516880,0,2436_T66,,1535516880,2155192,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517180,0,2436_T66,,1535517180,2155224,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517240,0,2436_T66,,1535517240,2155195,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517300,0,2436_T66,,1535517300,2155379,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517360,0,2436_T66,,1535517360,2155380,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517420,0,2436_T66,,1535517420,2155142,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517480,0,2436_T66,,1535517480,2155200,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517540,0,2436_T66,,1535517540,2155201,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517600,0,2436_T66,,1535517600,2155288,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517600,0,2436_T66,,1535517600,2155203,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517660,0,2436_T66,,1535517660,2155204,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517660,0,2436_T66,,1535517660,215540,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517720,0,2436_T66,,1535517720,215541,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517780,0,2436_T66,,1535517780,215542,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517780,0,2436_T66,,1535517780,215543,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517840,0,2436_T66,,1535517840,215544,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517900,0,2436_T66,,1535517900,215545,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517960,0,2436_T66,,1535517960,215546,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535517960,0,2436_T66,,1535517960,215547,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535518020,0,2436_T66,,1535518020,2155355,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535518080,0,2436_T66,,1535518080,2155324,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535518140,0,2436_T66,,1535518140,2155361,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535518140,0,2436_T66,,1535518140,215550,2
33553_15016437_2436_T66,1535514797,758207,14:00:00,20180829,0,0,1535518200,0,2436_T66,,1535518200,2155242,2
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535514960,0,2435_827,38743_9477155_2435_827,1535514960,2171449,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535515080,0,2435_827,38743_9477155_2435_827,1535515080,2171292,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535515320,0,2435_827,38743_9477155_2435_827,1535515320,2171324,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535515440,0,2435_827,38743_9477155_2435_827,1535515440,2171331,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535515500,0,2435_827,38743_9477155_2435_827,1535515500,2171482,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535515560,0,2435_827,38743_9477155_2435_827,1535515560,2171488,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535515620,0,2435_827,38743_9477155_2435_827,1535515620,2171485,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535515680,0,2435_827,38743_9477155_2435_827,1535515680,2171484,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535515740,0,2435_827,38743_9477155_2435_827,1535515740,2171490,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535515800,0,2435_827,38743_9477155_2435_827,1535515800,2171328,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535515860,0,2435_827,38743_9477155_2435_827,1535515860,2171326,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535515920,0,2435_827,38743_9477155_2435_827,1535515920,217791,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535515920,0,2435_827,38743_9477155_2435_827,1535515920,217792,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516040,0,2435_827,38743_9477155_2435_827,1535516040,217793,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516040,0,2435_827,38743_9477155_2435_827,1535516040,217794,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516100,0,2435_827,38743_9477155_2435_827,1535516100,217795,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516100,0,2435_827,38743_9477155_2435_827,1535516100,217796,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516160,0,2435_827,38743_9477155_2435_827,1535516160,217797,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516160,0,2435_827,38743_9477155_2435_827,1535516160,217798,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516220,0,2435_827,38743_9477155_2435_827,1535516220,217799,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516220,0,2435_827,38743_9477155_2435_827,1535516220,2177100,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516280,0,2435_827,38743_9477155_2435_827,1535516280,2177101,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516340,0,2435_827,38743_9477155_2435_827,1535516340,2168237,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516520,0,2435_827,38743_9477155_2435_827,1535516520,216817,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516580,0,2435_827,38743_9477155_2435_827,1535516580,216821,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516640,0,2435_827,38743_9477155_2435_827,1535516640,216822,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516640,0,2435_827,38743_9477155_2435_827,1535516640,216823,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516700,0,2435_827,38743_9477155_2435_827,1535516700,216824,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516760,0,2435_827,38743_9477155_2435_827,1535516760,216825,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516760,0,2435_827,38743_9477155_2435_827,1535516760,2170241,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516820,0,2435_827,38743_9477155_2435_827,1535516820,2170242,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516820,0,2435_827,38743_9477155_2435_827,1535516820,2170216,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516880,0,2435_827,38743_9477155_2435_827,1535516880,2170217,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535516880,0,2435_827,38743_9477155_2435_827,1535516880,2170218,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535517000,0,2435_827,38743_9477155_2435_827,1535517000,216814,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535517000,0,2435_827,38743_9477155_2435_827,1535517000,2170219,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535517060,0,2435_827,38743_9477155_2435_827,1535517060,2170220,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535517120,0,2435_827,38743_9477155_2435_827,1535517120,2170224,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535517180,0,2435_827,38743_9477155_2435_827,1535517180,2170225,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535517180,0,2435_827,38743_9477155_2435_827,1535517180,2170226,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535517240,0,2435_827,38743_9477155_2435_827,1535517240,2170228,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535517300,0,2435_827,38743_9477155_2435_827,1535517300,2170231,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535517360,0,2435_827,38743_9477155_2435_827,1535517360,2170232,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535517480,0,2435_827,38743_9477155_2435_827,1535517480,2170243,0
38743_9477155_2435_827,1535514797,709916,13:56:00,20180829,0,0,1535517660,0,2435_827,38743_9477155_2435_827,1535517660,2170805,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535514900,0,2454_685H,40287_15048708_2454_685H,1535514900,277747,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535514960,0,2454_685H,40287_15048708_2454_685H,1535514960,277730,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535515020,0,2454_685H,40287_15048708_2454_685H,1535515020,277711,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535515020,0,2454_685H,40287_15048708_2454_685H,1535515020,277712,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535515080,0,2454_685H,40287_15048708_2454_685H,1535515080,277611,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535515080,0,2454_685H,40287_15048708_2454_685H,1535515080,277612,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535515140,0,2454_685H,40287_15048708_2454_685H,1535515140,277613,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535515200,0,2454_685H,40287_15048708_2454_685H,1535515200,277615,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535515320,0,2454_685H,40287_15048708_2454_685H,1535515320,277655,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535515440,0,2454_685H,40287_15048708_2454_685H,1535515440,277847,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535515500,0,2454_685H,40287_15048708_2454_685H,1535515500,277884,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535515620,0,2454_685H,40287_15048708_2454_685H,1535515620,277859,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535515800,0,2454_685H,40287_15048708_2454_685H,1535515800,277821,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535515860,0,2454_685H,40287_15048708_2454_685H,1535515860,277822,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535515860,0,2454_685H,40287_15048708_2454_685H,1535515860,277823,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535515920,0,2454_685H,40287_15048708_2454_685H,1535515920,277858,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516100,0,2454_685H,40287_15048708_2454_685H,1535516100,277814,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516220,0,2454_685H,40287_15048708_2454_685H,1535516220,277815,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516220,0,2454_685H,40287_15048708_2454_685H,1535516220,277861,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516280,0,2454_685H,40287_15048708_2454_685H,1535516280,277817,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516340,0,2454_685H,40287_15048708_2454_685H,1535516340,277926,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516340,0,2454_685H,40287_15048708_2454_685H,1535516340,277927,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516400,0,2454_685H,40287_15048708_2454_685H,1535516400,277935,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516460,0,2454_685H,40287_15048708_2454_685H,1535516460,277933,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516520,0,2454_685H,40287_15048708_2454_685H,1535516520,277911,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516520,0,2454_685H,40287_15048708_2454_685H,1535516520,277912,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516580,0,2454_685H,40287_15048708_2454_685H,1535516580,277913,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516580,0,2454_685H,40287_15048708_2454_685H,1535516580,277914,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516640,0,2454_685H,40287_15048708_2454_685H,1535516640,277915,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516700,0,2454_685H,40287_15048708_2454_685H,1535516700,277916,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516700,0,2454_685H,40287_15048708_2454_685H,1535516700,277917,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516760,0,2454_685H,40287_15048708_2454_685H,1535516760,277918,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516760,0,2454_685H,40287_15048708_2454_685H,1535516760,277919,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516760,0,2454_685H,40287_15048708_2454_685H,1535516760,277968,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516820,0,2454_685H,40287_15048708_2454_685H,1535516820,277920,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516880,0,2454_685H,40287_15048708_2454_685H,1535516880,277930,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516880,0,2454_685H,40287_15048708_2454_685H,1535516880,277938,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516880,0,2454_685H,40287_15048708_2454_685H,1535516880,277921,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516940,0,2454_685H,40287_15048708_2454_685H,1535516940,277922,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535516940,0,2454_685H,40287_15048708_2454_685H,1535516940,277932,0
40287_15048708_2454_685H,1535514797,695242,13:55:00,20180829,0,0,1535517000,0,2454_685H,40287_15048708_2454_685H,1535517000,277923,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,21,1535514801,21,2436_T60,33553_15015415_2436_T60_1,1535514801,2153242,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,21,1535514861,35,2436_T60,33553_15015415_2436_T60_1,1535514875,2153243,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-19,1535514881,-11,2436_T60,33553_15015415_2436_T60_1,1535514889,2153244,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-4,1535514896,10,2436_T60,33553_15015415_2436_T60_1,1535514910,2153245,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-40,1535514920,-33,2436_T60,33553_15015415_2436_T60_1,1535514927,2153246,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-25,1535514935,-16,2436_T60,33553_15015415_2436_T60_1,1535514944,2153247,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-72,1535514948,-65,2436_T60,33553_15015415_2436_T60_1,1535514955,2153248,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-56,1535514964,-40,2436_T60,33553_15015415_2436_T60_1,1535514980,2153249,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-56,1535515024,-4,2436_T60,33553_15015415_2436_T60_1,1535515076,2153250,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-22,1535515118,-13,2436_T60,33553_15015415_2436_T60_1,1535515127,2153212,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-25,1535515175,-7,2436_T60,33553_15015415_2436_T60_1,1535515193,2147365,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-68,1535515252,-51,2436_T60,33553_15015415_2436_T60_1,1535515269,2146100,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-51,1535515389,-36,2436_T60,33553_15015415_2436_T60_1,1535515404,214698,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-59,1535515441,-39,2436_T60,33553_15015415_2436_T60_1,1535515461,214695,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-114,1535515506,-85,2436_T60,33553_15015415_2436_T60_1,1535515535,215246,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-141,1535515599,-103,2436_T60,33553_15015415_2436_T60_1,1535515637,2145561,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-111,1535515749,-46,2436_T60,33553_15015415_2436_T60_1,1535515814,2145559,0
33553_15015415_2436_T60_1,1535514797,758414,13:30:00,20180829,0,-81,1535515899,-47,2436_T60,33553_15015415_2436_T60_1,1535515933,2145557,0
