entity_id, _timestamp, trip_id, start_time, start_date, trip_schedule_relationship,             arrival_delay,arrival_time,departure_delay,route_id, vehicle_id, departure_time, stop_id,              schedule_relationship30061_837649_2443_577_1,1535514697,471015,13:25:00,20180829,0,146,1535514686,164,2443_577,30061_837649_2443_577_1,1535514704,207457,0
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535518124,0,2456_S257,,1535518124,252839,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535518188,0,2456_S257,,1535518188,2528170,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535518310,0,2456_S257,,1535518310,2529225,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535518331,0,2456_S257,,1535518331,252975,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535518373,0,2456_S257,,1535518373,252976,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535518445,0,2456_S257,,1535518445,252977,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535518492,0,2456_S257,,1535518492,252978,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535518530,0,2456_S257,,1535518530,252979,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535518570,0,2456_S257,,1535518570,252980,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535518620,0,2456_S257,,1535518620,252966,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535518717,0,2456_S257,,1535518717,2529179,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535518775,0,2456_S257,,1535518775,2529180,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535518886,0,2456_S257,,1535518886,2529181,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535518924,0,2456_S257,,1535518924,2529209,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535519008,0,2456_S257,,1535519008,2529227,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
34456_268669_2456_S257,1535514697,733301,14:48:00,20180829,0,0,1535519100,0,2456_S257,,1535519100,2529129,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33556_14639899_2450_270_1,1535514697,696108,13:00:00,20180829,0,-91,1535514689,-73,2450_270,33556_14639899_2450_270_1,1535514707,229946,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33556_14639899_2450_270_1,1535514697,696108,13:00:00,20180829,0,-60,1535514720,-7,2450_270,33556_14639899_2450_270_1,1535514773,229911,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33556_14639899_2450_270_1,1535514697,696108,13:00:00,20180829,0,-54,1535514786,-41,2450_270,33556_14639899_2450_270_1,1535514799,229914,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33556_14639899_2450_270_1,1535514697,696108,13:00:00,20180829,0,-31,1535514809,-20,2450_270,33556_14639899_2450_270_1,1535514820,229951,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33556_14639899_2450_270_1,1535514697,696108,13:00:00,20180829,0,-47,1535514853,-28,2450_270,33556_14639899_2450_270_1,1535514872,2287141,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33556_14639899_2450_270_1,1535514697,696108,13:00:00,20180829,0,-70,1535514890,-60,2450_270,33556_14639899_2450_270_1,1535514900,230811,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33556_14639899_2450_270_1,1535514697,696108,13:00:00,20180829,0,-76,1535514944,-35,2450_270,33556_14639899_2450_270_1,1535514985,230814,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33556_14639899_2450_270_1,1535514697,696108,13:00:00,20180829,0,-58,1535515022,-22,2450_270,33556_14639899_2450_270_1,1535515058,230815,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-136,1535514704,-117,2436_M60,33553_15016151_2436_M60_1,1535514723,2126151,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-137,1535514763,-126,2436_M60,33553_15016151_2436_M60_1,1535514774,2126133,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-152,1535514808,-124,2436_M60,33553_15016151_2436_M60_1,1535514836,2126100,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-167,1535514853,-147,2436_M60,33553_15016151_2436_M60_1,1535514873,2126131,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-127,1535514893,-116,2436_M60,33553_15016151_2436_M60_1,1535514904,212675,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-158,1535514922,-153,2436_M60,33553_15016151_2436_M60_1,1535514927,212676,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-193,1535514947,-182,2436_M60,33553_15016151_2436_M60_1,1535514958,212677,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-227,1535514973,-221,2436_M60,33553_15016151_2436_M60_1,1535514979,212679,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-204,1535514996,-195,2436_M60,33553_15016151_2436_M60_1,1535515005,212680,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-247,1535515013,-234,2436_M60,33553_15016151_2436_M60_1,1535515026,2126119,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-277,1535515043,-255,2436_M60,33553_15016151_2436_M60_1,1535515065,2126129,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-297,1535515083,-278,2436_M60,33553_15016151_2436_M60_1,1535515102,2126130,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-314,1535515126,-309,2436_M60,33553_15016151_2436_M60_1,1535515131,212681,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-339,1535515161,-318,2436_M60,33553_15016151_2436_M60_1,1535515182,2120215,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-312,1535515188,-307,2436_M60,33553_15016151_2436_M60_1,1535515193,212035,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-355,1535515205,-349,2436_M60,33553_15016151_2436_M60_1,1535515211,212038,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-349,1535515271,-320,2436_M60,33553_15016151_2436_M60_1,1535515300,212045,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-360,1535515320,-349,2436_M60,33553_15016151_2436_M60_1,1535515331,212014,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-328,1535515352,-318,2436_M60,33553_15016151_2436_M60_1,1535515362,212015,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-253,1535515487,-245,2436_M60,33553_15016151_2436_M60_1,1535515495,212021,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-296,1535515504,-274,2436_M60,33553_15016151_2436_M60_1,1535515526,212018,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-234,1535515686,-229,2436_M60,33553_15016151_2436_M60_1,1535515691,2120161,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-248,1535515732,-223,2436_M60,33553_15016151_2436_M60_1,1535515757,212024,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-175,1535515925,-158,2436_M60,33553_15016151_2436_M60_1,1535515942,212032,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-186,1535515974,-181,2436_M60,33553_15016151_2436_M60_1,1535515979,2120166,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-201,1535516019,-190,2436_M60,33553_15016151_2436_M60_1,1535516030,207618,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-212,1535516068,-190,2436_M60,33553_15016151_2436_M60_1,1535516090,207619,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-218,1535516122,-172,2436_M60,33553_15016151_2436_M60_1,1535516168,2076150,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-260,1535516200,-249,2436_M60,33553_15016151_2436_M60_1,1535516211,207616,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-268,1535516252,-268,2436_M60,33553_15016151_2436_M60_1,1535516252,207613,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-274,1535516306,-254,2436_M60,33553_15016151_2436_M60_1,1535516326,207712,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-243,1535516397,-237,2436_M60,33553_15016151_2436_M60_1,1535516403,207735,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-261,1535516439,-247,2436_M60,33553_15016151_2436_M60_1,1535516453,207736,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-283,1535516477,-251,2436_M60,33553_15016151_2436_M60_1,1535516509,207737,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016151_2436_M60_1,1535514697,710621,13:10:00,20180829,0,-195,1535516625,-195,2436_M60,33553_15016151_2436_M60_1,1535516625,207756,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535515680,0,2433_783,8896_115629350082_2433_783,1535515680,275076,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535515740,0,2433_783,8896_115629350082_2433_783,1535515740,2750226,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535515860,0,2433_783,8896_115629350082_2433_783,1535515860,2750452,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535515920,0,2433_783,8896_115629350082_2433_783,1535515920,2750453,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535515980,0,2433_783,8896_115629350082_2433_783,1535515980,2750449,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516100,0,2433_783,8896_115629350082_2433_783,1535516100,2749319,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516100,0,2433_783,8896_115629350082_2433_783,1535516100,2749328,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516160,0,2433_783,8896_115629350082_2433_783,1535516160,2749331,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516220,0,2433_783,8896_115629350082_2433_783,1535516220,2749332,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516280,0,2433_783,8896_115629350082_2433_783,1535516280,2749333,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516280,0,2433_783,8896_115629350082_2433_783,1535516280,2749334,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516340,0,2433_783,8896_115629350082_2433_783,1535516340,274935,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516340,0,2433_783,8896_115629350082_2433_783,1535516340,2749299,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516400,0,2433_783,8896_115629350082_2433_783,1535516400,274965,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516460,0,2433_783,8896_115629350082_2433_783,1535516460,274966,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516460,0,2433_783,8896_115629350082_2433_783,1535516460,2749335,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516520,0,2433_783,8896_115629350082_2433_783,1535516520,274973,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516520,0,2433_783,8896_115629350082_2433_783,1535516520,274974,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516580,0,2433_783,8896_115629350082_2433_783,1535516580,2747378,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516640,0,2433_783,8896_115629350082_2433_783,1535516640,2747379,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516640,0,2433_783,8896_115629350082_2433_783,1535516640,2747410,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516700,0,2433_783,8896_115629350082_2433_783,1535516700,2747425,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516760,0,2433_783,8896_115629350082_2433_783,1535516760,2747366,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516820,0,2433_783,8896_115629350082_2433_783,1535516820,2747367,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516820,0,2433_783,8896_115629350082_2433_783,1535516820,2747368,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516880,0,2433_783,8896_115629350082_2433_783,1535516880,2747369,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535516940,0,2433_783,8896_115629350082_2433_783,1535516940,2747370,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535517000,0,2433_783,8896_115629350082_2433_783,1535517000,2747416,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115629350082_2433_783,1535514697,717113,14:08:00,20180829,0,0,1535517060,0,2433_783,8896_115629350082_2433_783,1535517060,2747360,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535517720,0,2446_880,,1535517720,256028,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535517815,0,2446_880,,1535517815,2560475,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535517861,0,2446_880,,1535517861,2560452,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535517912,0,2446_880,,1535517912,2560453,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535518008,0,2446_880,,1535518008,2560551,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535518120,0,2446_880,,1535518120,2560577,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535518200,0,2446_880,,1535518200,2560406,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535518599,0,2446_880,,1535518599,2560682,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535518800,0,2446_880,,1535518800,2560683,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535518920,0,2446_880,,1535518920,256058,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519051,0,2446_880,,1535519051,255911,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519089,0,2446_880,,1535519089,255912,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519183,0,2446_880,,1535519183,255913,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519232,0,2446_880,,1535519232,255914,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519287,0,2446_880,,1535519287,255915,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519340,0,2446_880,,1535519340,255916,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519400,0,2446_880,,1535519400,255917,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519460,0,2446_880,,1535519460,255918,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519545,0,2446_880,,1535519545,255919,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519700,0,2446_880,,1535519700,255834,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519734,0,2446_880,,1535519734,255835,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519754,0,2446_880,,1535519754,255836,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519781,0,2446_880,,1535519781,255837,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519814,0,2446_880,,1535519814,255838,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519842,0,2446_880,,1535519842,255870,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519872,0,2446_880,,1535519872,255871,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519904,0,2446_880,,1535519904,255872,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519943,0,2446_880,,1535519943,255873,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535519989,0,2446_880,,1535519989,255874,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535520020,0,2446_880,,1535520020,255875,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535520060,0,2446_880,,1535520060,255876,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535520095,0,2446_880,,1535520095,255842,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535520123,0,2446_880,,1535520123,255843,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535520164,0,2446_880,,1535520164,255828,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535520192,0,2446_880,,1535520192,255829,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535520219,0,2446_880,,1535520219,255830,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535520247,0,2446_880,,1535520247,255844,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535520264,0,2446_880,,1535520264,255845,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535520301,0,2446_880,,1535520301,255846,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535520330,0,2446_880,,1535520330,255895,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535520355,0,2446_880,,1535520355,255848,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9212_316268_2446_880,1535514697,446920,14:42:00,20180829,0,0,1535520382,0,2446_880,,1535520382,255849,2,,,,,,,,,,,,,
